<X> <Y>
4.514967772036102e-03 7.140076496657027e+10
4.546295469532400e-03 7.139427326933087e+10
4.577840538376616e-03 7.138769168899857e+10
4.609604486828434e-03 7.138101898835818e+10
4.641588833612777e-03 7.137425391337181e+10
4.673795107992464e-03 7.136739519295958e+10
4.706224849841282e-03 7.136044153875992e+10
4.738879609717651e-03 7.135339164491458e+10
4.771760948938746e-03 7.134624418782359e+10
4.804870439655129e-03 7.133899782592403e+10
4.838209664925958e-03 7.133165119944989e+10
4.871780218794631e-03 7.132420293018121e+10
4.905583706365045e-03 7.131665162121475e+10
4.939621743878321e-03 7.130899585671191e+10
4.973895958790063e-03 7.130123420164278e+10
5.008407989848212e-03 7.129336520154747e+10
5.043159487171359e-03 7.128538738227220e+10
5.078152112327670e-03 7.127729924970685e+10
5.113387538414326e-03 7.126909928953554e+10
5.148867450137492e-03 7.126078596695950e+10
5.184593543892913e-03 7.125235772643735e+10
5.220567527846975e-03 7.124381299140614e+10
5.256791122018419e-03 7.123515016401218e+10
5.293266058360562e-03 7.122636762483347e+10
5.329994080844088e-03 7.121746373259271e+10
5.366976945540477e-03 7.120843682388126e+10
5.404216420705915e-03 7.119928521286055e+10
5.441714286865887e-03 7.119000719097391e+10
5.479472336900287e-03 7.118060102666003e+10
5.517492376129128e-03 7.117106496504129e+10
5.555776222398878e-03 7.116139722762798e+10
5.594325706169377e-03 7.115159601201559e+10
5.633142670601352e-03 7.114165949156339e+10
5.672228971644543e-03 7.113158581509790e+10
5.711586478126435e-03 7.112137310658192e+10
5.751217071841614e-03 7.111101946480206e+10
5.791122647641758e-03 7.110052296303854e+10
5.831305113526219e-03 7.108988164874420e+10
5.871766390733255e-03 7.107909354320547e+10
5.912508413831881e-03 7.106815664121162e+10
5.953533130814370e-03 7.105706891071169e+10
5.994842503189409e-03 7.104582829247464e+10
6.036438506075864e-03 7.103443269973546e+10
6.078323128297230e-03 7.102288001785139e+10
6.120498372476703e-03 7.101116810394170e+10
6.162966255132942e-03 7.099929478652867e+10
6.205728806776500e-03 7.098725786517168e+10
6.248788072006888e-03 7.097505511010663e+10
6.292146109610344e-03 7.096268426186546e+10
6.335804992658254e-03 7.095014303090810e+10
6.379766808606282e-03 7.093742909723129e+10
6.424033659394191e-03 7.092454010999803e+10
6.468607661546328e-03 7.091147368713538e+10
6.513490946272803e-03 7.089822741495244e+10
6.558685659571436e-03 7.088479884773380e+10
6.604193962330305e-03 7.087118550734204e+10
6.650018030431118e-03 7.085738488281541e+10
6.696160054853222e-03 7.084339442994690e+10
6.742622241778342e-03 7.082921157088261e+10
6.789406812696112e-03 7.081483369368756e+10
6.836516004510238e-03 7.080025815193752e+10
6.883952069645496e-03 7.078548226427365e+10
6.931717276155407e-03 7.077050331398634e+10
6.979813907830660e-03 7.075531854856288e+10
7.028244264308352e-03 7.073992517925694e+10
7.077010661181890e-03 7.072432038063226e+10
7.126115430111745e-03 7.070850129012059e+10
7.175560918936928e-03 7.069246500755731e+10
7.225349491787214e-03 7.067620859472697e+10
7.275483529196233e-03 7.065972907489024e+10
7.325965428215230e-03 7.064302343232428e+10
7.376797602527731e-03 7.062608861184016e+10
7.427982482564918e-03 7.060892151830388e+10
7.479522515621821e-03 7.059151901615552e+10
7.531420165974375e-03 7.057387792891782e+10
7.583677914997190e-03 7.055599503870215e+10
7.636298261282242e-03 7.053786708571048e+10
7.689283720758313e-03 7.051949076773044e+10
7.742636826811269e-03 7.050086273963077e+10
7.796360130405237e-03 7.048197961284198e+10
7.850456200204510e-03 7.046283795484579e+10
7.904927622696420e-03 7.044343428864505e+10
7.959777002314986e-03 7.042376509224062e+10
8.015006961565405e-03 7.040382679809796e+10
8.070620141149508e-03 7.038361579261000e+10
8.126619200091946e-03 7.036312841555093e+10
8.183006815867389e-03 7.034236095953674e+10
8.239785684528520e-03 7.032130966946669e+10
8.296958520834907e-03 7.029997074197021e+10
8.354528058382871e-03 7.027834032484267e+10
8.412497049736118e-03 7.025641451648311e+10
8.470868266557402e-03 7.023418936531731e+10
8.529644499741026e-03 7.021166086922763e+10
8.588828559546249e-03 7.018882497496902e+10
8.648423275731726e-03 7.016567757758531e+10
8.708431497690725e-03 7.014221451981740e+10
8.768856094587427e-03 7.011843159151007e+10
8.829699955494092e-03 7.009432452901144e+10
8.890965989529159e-03 7.006988901456963e+10
8.952657125996400e-03 7.004512067572444e+10
9.014776314524917e-03 7.002001508469350e+10
9.077326525210224e-03 6.999456775775298e+10
9.140310748756233e-03 6.996877415462109e+10
9.203731996618222e-03 6.994262967782402e+10
9.267593301146883e-03 6.991612967207056e+10
9.331897715733239e-03 6.988926942361415e+10
9.396648314954691e-03 6.986204415961528e+10
9.461848194722003e-03 6.983444904749553e+10
9.527500472427290e-03 6.980647919429225e+10
9.593608287093146e-03 6.977812964600418e+10
9.660174799522647e-03 6.974939538693823e+10
9.727203192450537e-03 6.972027133904895e+10
9.794696670695395e-03 6.969075236127287e+10
9.862658461312821e-03 6.966083324886469e+10
9.931091813749801e-03 6.963050873272423e+10
1.000000000000000e-02 6.959977347872276e+10
1.006938631476028e-02 6.956862208702525e+10
1.013925407558815e-02 6.953704909140884e+10
1.020960662306047e-02 6.950504895857837e+10
1.028044732093309e-02 6.947261608748073e+10
1.035177955630176e-02 6.943974480861189e+10
1.042360673976402e-02 6.940642938332588e+10
1.049593230558228e-02 6.937266400313791e+10
1.056875971184804e-02 6.933844278902565e+10
1.064209244064724e-02 6.930375979072966e+10
1.071593399822671e-02 6.926860898604999e+10
1.079028791516184e-02 6.923298428013966e+10
1.086515774652538e-02 6.919687950479933e+10
1.094054707205742e-02 6.916028841776910e+10
1.101645949633656e-02 6.912320470201671e+10
1.109289864895223e-02 6.908562196502556e+10
1.116986818467823e-02 6.904753373808536e+10
1.124737178364752e-02 6.900893347557399e+10
1.132541315152811e-02 6.896981455424741e+10
1.140399601970032e-02 6.893017027252254e+10
1.148312414543511e-02 6.888999384976193e+10
1.156280131207376e-02 6.884927842556129e+10
1.164303132920877e-02 6.880801705903215e+10
1.172381803286598e-02 6.876620272808871e+10
1.180516528568805e-02 6.872382832873466e+10
1.188707697711903e-02 6.868088667435118e+10
1.196955702359043e-02 6.863737049498589e+10
1.205260936870843e-02 6.859327243664268e+10
1.213623798344241e-02 6.854858506057578e+10
1.222044686631488e-02 6.850330084258548e+10
1.230524004359262e-02 6.845741217231452e+10
1.239062156947916e-02 6.841091135254978e+10
1.247659552630870e-02 6.836379059852713e+10
1.256316602474121e-02 6.831604203723917e+10
1.265033720395903e-02 6.826765770674727e+10
1.273811323186478e-02 6.821862955549927e+10
1.282649830528061e-02 6.816894944165157e+10
1.291549665014884e-02 6.811860913239556e+10
1.300511252173409e-02 6.806760030329192e+10
1.309535020482667e-02 6.801591453761002e+10
1.318621401394749e-02 6.796354332567402e+10
1.327770829355430e-02 6.791047806421806e+10
1.336983741824947e-02 6.785671005574662e+10
1.346260579298910e-02 6.780223050790495e+10
1.355601785329368e-02 6.774703053285871e+10
1.365007806546014e-02 6.769110114668183e+10
1.374479092677537e-02 6.763443326875555e+10
1.384016096573132e-02 6.757701772117652e+10
1.393619274224143e-02 6.751884522817949e+10
1.403289084785873e-02 6.745990641556728e+10
1.413025990599534e-02 6.740019181015670e+10
1.422830457214353e-02 6.733969183923748e+10
1.432702953409831e-02 6.727839683004272e+10
1.442643951218158e-02 6.721629700923657e+10
1.452653925946780e-02 6.715338250241676e+10
1.462733356201130e-02 6.708964333363203e+10
1.472882723907503e-02 6.702506942491700e+10
1.483102514336104e-02 6.695965059584554e+10
1.493393216124252e-02 6.689337656310234e+10
1.503755321299738e-02 6.682623694007256e+10
1.514189325304352e-02 6.675822123645442e+10
1.524695727017574e-02 6.668931885788987e+10
1.535275028780423e-02 6.661951910561924e+10
1.545927736419478e-02 6.654881117615912e+10
1.556654359271061e-02 6.647718416100230e+10
1.567455410205595e-02 6.640462704634560e+10
1.578331405652117e-02 6.633112871284091e+10
1.589282865622978e-02 6.625667793537481e+10
1.600310313738701e-02 6.618126338287633e+10
1.611414277253019e-02 6.610487361815411e+10
1.622595287078087e-02 6.602749709776243e+10
1.633853877809861e-02 6.594912217190195e+10
1.645190587753663e-02 6.586973708434914e+10
1.656605958949914e-02 6.578932997242430e+10
1.668100537200059e-02 6.570788886699069e+10
1.679674872092653e-02 6.562540169249403e+10
1.691329517029648e-02 6.554185626703685e+10
1.703065029252844e-02 6.545724030249323e+10
1.714881969870540e-02 6.537154140466634e+10
1.726780903884356e-02 6.528474707348435e+10
1.738762400216250e-02 6.519684470324331e+10
1.750827031735724e-02 6.510782158289289e+10
1.762975375287206e-02 6.501766489637101e+10
1.775208011717635e-02 6.492636172298416e+10
1.787525525904235e-02 6.483389903784001e+10
1.799928506782476e-02 6.474026371233023e+10
1.812417547374237e-02 6.464544251466669e+10
1.824993244816153e-02 6.454942211047408e+10
1.837656200388171e-02 6.445218906343626e+10
1.850407019542302e-02 6.435372983600467e+10
1.863246311931560e-02 6.425403079016550e+10
1.876174691439120e-02 6.415307818826838e+10
1.889192776207666e-02 6.405085819392157e+10
1.902301188668945e-02 6.394735687295155e+10
1.915500555573528e-02 6.384256019443217e+10
1.928791508020778e-02 6.373645403178339e+10
1.942174681489026e-02 6.362902416394270e+10
1.955650715865949e-02 6.352025627661213e+10
1.969220255479173e-02 6.341013596358054e+10
1.982883949127071e-02 6.329864872812682e+10
1.996642450109793e-02 6.318577998450307e+10
2.010496416260498e-02 6.307151505950249e+10
2.024446509976804e-02 6.295583919411283e+10
2.038493398252463e-02 6.283873754525965e+10
2.052637752709252e-02 6.272019518763882e+10
2.066880249629082e-02 6.260019711564436e+10
2.081221569986338e-02 6.247872824539185e+10
2.095662399480433e-02 6.235577341684023e+10
2.110203428568596e-02 6.223131739601631e+10
2.124845352498883e-02 6.210534487734264e+10
2.139588871343422e-02 6.197784048607240e+10
2.154434690031883e-02 6.184878878083415e+10
2.169383518385185e-02 6.171817425629086e+10
2.184436071149427e-02 6.158598134591164e+10
2.199593068030075e-02 6.145219442486464e+10
2.214855233726359e-02 6.131679781303062e+10
2.230223297965938e-02 6.117977577814062e+10
2.245697995539774e-02 6.104111253904264e+10
2.261280066337278e-02 6.090079226909847e+10
2.276970255381680e-02 6.075879909971423e+10
2.292769312865650e-02 6.061511712400948e+10
2.308677994187169e-02 6.046973040062608e+10
2.324697059985648e-02 6.032262295768117e+10
2.340827276178293e-02 6.017377879686758e+10
2.357069413996728e-02 6.002318189770532e+10
2.373424250023868e-02 5.987081622194647e+10
2.389892566231049e-02 5.971666571813876e+10
2.406475150015424e-02 5.956071432634992e+10
2.423172794237599e-02 5.940294598305645e+10
2.439986297259550e-02 5.924334462620164e+10
2.456916462982791e-02 5.908189420042496e+10
2.473964100886813e-02 5.891857866246761e+10
2.491130026067789e-02 5.875338198675716e+10
2.508415059277540e-02 5.858628817117559e+10
2.525820026962785e-02 5.841728124301429e+10
2.543345761304650e-02 5.824634526511945e+10
2.560993100258458e-02 5.807346434223211e+10
2.578762887593801e-02 5.789862262752655e+10
2.596655972934871e-02 5.772180432935079e+10
2.614673211801092e-02 5.754299371817322e+10
2.632815465648021e-02 5.736217513373836e+10
2.651083601908538e-02 5.717933299243759e+10
2.669478494034321e-02 5.699445179489637e+10
2.688001021537606e-02 5.680751613378311e+10
2.706652070033241e-02 5.661851070184357e+10
2.725432531281029e-02 5.642742030016439e+10
2.744343303228364e-02 5.623422984666917e+10
2.763385290053170e-02 5.603892438485186e+10
2.782559402207124e-02 5.584148909275008e+10
2.801866556459195e-02 5.564190929216354e+10
2.821307675939472e-02 5.544017045811956e+10
2.840883690183302e-02 5.523625822859124e+10
2.860595535175742e-02 5.503015841447012e+10
2.880444153396296e-02 5.482185700979852e+10
2.900430493863992e-02 5.461134020226376e+10
2.920555512182747e-02 5.439859438395858e+10
2.940820170587062e-02 5.418360616241074e+10
2.961225437988034e-02 5.396636237188523e+10
2.981772290019672e-02 5.374685008496221e+10
3.002461709085549e-02 5.352505662439388e+10
3.023294684405778e-02 5.330096957524317e+10
3.044272212064303e-02 5.307457679730727e+10
3.065395295056527e-02 5.284586643782864e+10
3.086664943337273e-02 5.261482694449598e+10
3.108082173869064e-02 5.238144707873824e+10
3.129648010670752e-02 5.214571592931291e+10
3.151363484866479e-02 5.190762292619201e+10
3.173229634734976e-02 5.166715785474657e+10
3.195247505759212e-02 5.142431087023219e+10
3.217418150676372e-02 5.117907251257689e+10
3.239742629528197e-02 5.093143372147256e+10
3.262222009711670e-02 5.068138585177130e+10
3.284857366030044e-02 5.042892068918743e+10
3.307649780744241e-02 5.017403046630560e+10
3.330600343624589e-02 4.991670787889590e+10
3.353710152002930e-02 4.965694610253511e+10
3.376980310825092e-02 4.939473880953466e+10
3.400411932703706e-02 4.913008018617441e+10
3.424006137971424e-02 4.886296495024087e+10
3.447764054734464e-02 4.859338836886951e+10
3.471686818926562e-02 4.832134627668861e+10
3.495775574363275e-02 4.804683509426300e+10
3.520031472796679e-02 4.776985184683530e+10
3.544455673970433e-02 4.749039418336128e+10
3.569049345675230e-02 4.720846039583678e+10
3.593813663804628e-02 4.692404943891125e+10
3.618749812411280e-02 4.663716094978476e+10
3.643858983763545e-02 4.634779526838258e+10
3.669142378402492e-02 4.605595345780276e+10
3.694601205199302e-02 4.576163732503013e+10
3.720236681413068e-02 4.546484944191043e+10
3.746050032748993e-02 4.516559316637765e+10
3.772042493416997e-02 4.486387266392610e+10
3.798215306190734e-02 4.455969292931951e+10
3.824569722466999e-02 4.425305980852763e+10
3.851107002325571e-02 4.394398002088025e+10
3.877828414589457e-02 4.363246118142860e+10
3.904735236885560e-02 4.331851182350224e+10
3.931828755705769e-02 4.300214142144942e+10
3.959110266468459e-02 4.268336041354837e+10
3.986581073580441e-02 4.236218022507473e+10
4.014242490499322e-02 4.203861329151134e+10
4.042095839796308e-02 4.171267308188437e+10
4.070142453219436e-02 4.138437412220889e+10
4.098383671757262e-02 4.105373201902708e+10
4.126820845702954e-02 4.072076348302013e+10
4.155455334718875e-02 4.038548635267392e+10
4.184288507901582e-02 4.004791961797877e+10
4.213321743847287e-02 3.970808344414079e+10
4.242556430717777e-02 3.936599919528230e+10
4.271993966306779e-02 3.902168945810751e+10
4.301635758106795e-02 3.867517806550806e+10
4.331483223376401e-02 3.832649012008248e+10
4.361537789208003e-02 3.797565201754138e+10
4.391800892596086e-02 3.762269146997041e+10
4.422273980505900e-02 3.726763752892014e+10
4.452958509942655e-02 3.691052060829200e+10
4.483855948021188e-02 3.655137250698705e+10
4.514967772036100e-02 3.619022643128402e+10
4.546295469532399e-02 3.582711701691033e+10
4.577840538376619e-02 3.546208035077037e+10
4.609604486828434e-02 3.509515399229147e+10
4.641588833612779e-02 3.472637699434830e+10
4.673795107992461e-02 3.435578992372475e+10
4.706224849841281e-02 3.398343488106974e+10
4.738879609717653e-02 3.360935552030366e+10
4.771760948938746e-02 3.323359706742854e+10
4.804870439655132e-02 3.285620633869559e+10
4.838209664925955e-02 3.247723175808075e+10
4.871780218794631e-02 3.209672337401768e+10
4.905583706365048e-02 3.171473287533688e+10
4.939621743878321e-02 3.133131360635664e+10
4.973895958790065e-02 3.094652058107124e+10
5.008407989848210e-02 3.056041049637947e+10
5.043159487171359e-02 3.017304174429553e+10
5.078152112327673e-02 2.978447442308261e+10
5.113387538414326e-02 2.939477034724765e+10
5.148867450137495e-02 2.900399305633498e+10
5.184593543892910e-02 2.861220782245436e+10
5.220567527846975e-02 2.821948165647810e+10
5.256791122018422e-02 2.782588331284015e+10
5.293266058360561e-02 2.743148329286875e+10
5.329994080844090e-02 2.703635384658332e+10
5.366976945540476e-02 2.664056897288425e+10
5.404216420705915e-02 2.624420441806395e+10
5.441714286865890e-02 2.584733767256557e+10
5.479472336900287e-02 2.545004796591572e+10
5.517492376129126e-02 2.505241625975513e+10
5.555776222398878e-02 2.465452523889198e+10
5.594325706169378e-02 2.425645930030045e+10
5.633142670601355e-02 2.385830453998714e+10
5.672228971644543e-02 2.346014873764746e+10
5.711586478126432e-02 2.306208133903284e+10
5.751217071841613e-02 2.266419343595055e+10
5.791122647641758e-02 2.226657774381666e+10
5.831305113526222e-02 2.186932857668307e+10
5.871766390733255e-02 2.147254181966022e+10
5.912508413831878e-02 2.107631489865616e+10
5.953533130814370e-02 2.068074674735461e+10
5.994842503189409e-02 2.028593777135406e+10
6.036438506075867e-02 1.989198980939191e+10
6.078323128297230e-02 1.949900609157821e+10
6.120498372476699e-02 1.910709119456476e+10
6.162966255132942e-02 1.871635099357781e+10
6.205728806776500e-02 1.832689261124334e+10
6.248788072006891e-02 1.793882436313673e+10
6.292146109610344e-02 1.755225569999133e+10
6.335804992658250e-02 1.716729714650203e+10
6.379766808606283e-02 1.678406023666428e+10
6.424033659394190e-02 1.640265744559126e+10
6.468607661546324e-02 1.602320211775650e+10
6.513490946272803e-02 1.564580839161261e+10
6.558685659571432e-02 1.527059112054136e+10
6.604193962330306e-02 1.489766579009542e+10
6.650018030431118e-02 1.452714843149683e+10
6.696160054853219e-02 1.415915553136297e+10
6.742622241778343e-02 1.379380393763720e+10
6.789406812696110e-02 1.343121076170673e+10
6.836516004510239e-02 1.307149327669831e+10
6.883952069645496e-02 1.271476881194885e+10
6.931717276155404e-02 1.236115464365582e+10
6.979813907830661e-02 1.201076788172145e+10
7.028244264308349e-02 1.166372535281174e+10
7.077010661181890e-02 1.132014347966218e+10
7.126115430111746e-02 1.098013815667083e+10
7.175560918936924e-02 1.064382462182940e+10
7.225349491787214e-02 1.031131732505470e+10
7.275483529196229e-02 9.982729792992693e+09
7.325965428215230e-02 9.658174490379799e+09
7.376797602527735e-02 9.337762678058298e+09
7.427982482564914e-02 9.021604267755108e+09
7.479522515621821e-02 8.709807673746304e+09
7.531420165974372e-02 8.402479661543960e+09
7.583677914997190e-02 8.099725193755192e+09
7.636298261282246e-02 7.801647273278690e+09
7.689283720758310e-02 7.508346784018656e+09
7.742636826811269e-02 7.219922329311510e+09
7.796360130405233e-02 6.936470068277246e+09
7.850456200204509e-02 6.658083550322684e+09
7.904927622696424e-02 6.384853548041374e+09
7.959777002314981e-02 6.116867888771661e+09
8.015006961565405e-02 5.854211285091430e+09
