<X> <Y>
8.070620141149504e-02 2.299254478665104e+09
8.126619200091946e-02 2.328368082698798e+09
8.183006815867394e-02 2.354741922788651e+09
8.239785684528515e-02 2.378268088437186e+09
8.296958520834907e-02 2.398850022308412e+09
8.354528058382867e-02 2.416402880334880e+09
8.412497049736119e-02 2.430853856571322e+09
8.470868266557406e-02 2.442142470263173e+09
8.529644499741021e-02 2.450220812670224e+09
8.588828559546249e-02 2.455053751274930e+09
8.648423275731722e-02 2.456619089112383e+09
8.708431497690725e-02 2.454907677084964e+09
8.768856094587431e-02 2.449923477269570e+09
8.829699955494087e-02 2.441683575389421e+09
8.890965989529158e-02 2.430218140805857e+09
8.952657125996397e-02 2.415570332588253e+09
9.014776314524918e-02 2.397796150442131e+09
9.077326525210229e-02 2.376964229516368e+09
9.140310748756228e-02 2.353155578369748e+09
9.203731996618221e-02 2.326463259654255e+09
9.267593301146879e-02 2.296992013366789e+09
9.331897715733239e-02 2.264857822831304e+09
9.396648314954696e-02 2.230187423898655e+09
9.461848194721997e-02 2.193117758190305e+09
9.527500472427290e-02 2.153795371562801e+09
9.593608287093142e-02 2.112375759331110e+09
9.660174799522646e-02 2.069022660158071e+09
9.727203192450543e-02 2.023907300892715e+09
9.794696670695395e-02 1.977207595019228e+09
9.862658461312820e-02 1.929107297758581e+09
9.931091813749796e-02 1.879795121243373e+09
1.000000000000000e-01 1.829463813560559e+09
1.006938631476027e-01 1.778309205823015e+09
1.013925407558815e-01 1.726529231786434e+09
1.020960662306046e-01 1.674322924869390e+09
1.028044732093310e-01 1.621889397757695e+09
1.035177955630176e-01 1.569426810076825e+09
1.042360673976401e-01 1.517131329893167e+09
1.049593230558228e-01 1.465196095054172e+09
1.056875971184804e-01 1.413810180594059e+09
1.064209244064725e-01 1.363157578612845e+09
1.071593399822671e-01 1.313416197178762e+09
1.079028791516184e-01 1.264756884903155e+09
1.086515774652538e-01 1.217342487891198e+09
1.094054707205742e-01 1.171326945776505e+09
1.101645949633657e-01 1.126854433501504e+09
1.109289864895223e-01 1.084058555405483e+09
1.116986818467823e-01 1.043061598025781e+09
1.124737178364752e-01 1.003973847804426e+09
1.132541315152811e-01 9.668929796197796e+08
1.140399601970033e-01 9.319035217308491e+08
1.148312414543511e-01 8.990764023303726e+08
1.156280131207375e-01 8.684685824512943e+08
1.164303132920877e-01 8.401227794619950e+08
1.172381803286599e-01 8.140672848189240e+08
1.180516528568806e-01 7.903158791242852e+08
1.188707697711903e-01 7.688678468638254e+08
1.196955702359043e-01 7.497080924788802e+08
1.205260936870843e-01 7.328073586626804e+08
1.213623798344241e-01 7.181225469679091e+08
1.222044686631489e-01 7.055971399768468e+08
1.230524004359262e-01 6.951617234235150e+08
1.239062156947916e-01 6.867346057759113e+08
1.247659552630870e-01 6.802225318938864e+08
1.256316602474120e-01 6.755214864823183e+08
1.265033720395904e-01 6.725175821691276e+08
1.273811323186478e-01 6.710880261625013e+08
1.282649830528060e-01 6.711021585910227e+08
1.291549665014884e-01 6.724225548143103e+08
1.300511252173409e-01 6.749061832201456e+08
1.309535020482668e-01 6.784056093072072e+08
1.318621401394748e-01 6.827702362003950e+08
1.327770829355429e-01 6.878475711683142e+08
1.336983741824947e-01 6.934845072192754e+08
1.346260579298910e-01 6.995286084523664e+08
1.355601785329369e-01 7.058293875422364e+08
1.365007806546014e-01 7.122395635479271e+08
1.374479092677537e-01 7.186162881644440e+08
1.384016096573132e-01 7.248223285863854e+08
1.393619274224142e-01 7.307271953307742e+08
1.403289084785873e-01 7.362082036744822e+08
1.413025990599534e-01 7.411514578022887e+08
1.422830457214352e-01 7.454527473351985e+08
1.432702953409831e-01 7.490183466137754e+08
1.442643951218157e-01 7.517657079451877e+08
1.452653925946781e-01 7.536240409806122e+08
1.462733356201130e-01 7.545347714651111e+08
1.472882723907502e-01 7.544518737868382e+08
1.483102514336104e-01 7.533420730361637e+08
1.493393216124252e-01 7.511849136562729e+08
1.503755321299738e-01 7.479726932111710e+08
1.514189325304352e-01 7.437102612997149e+08
1.524695727017575e-01 7.384146851884189e+08
1.535275028780423e-01 7.321147853032883e+08
1.545927736419477e-01 7.248505452925490e+08
1.556654359271062e-01 7.166724029276761e+08
1.567455410205595e-01 7.076404296286150e+08
1.578331405652118e-01 6.978234078592165e+08
1.589282865622978e-01 6.872978170192394e+08
1.600310313738700e-01 6.761467397382437e+08
1.611414277253020e-01 6.644587016337850e+08
1.622595287078087e-01 6.523264586111561e+08
1.633853877809862e-01 6.398457466358044e+08
1.645190587753662e-01 6.271140095851910e+08
1.656605958949914e-01 6.142291212684439e+08
1.668100537200059e-01 6.012881179767739e+08
1.679674872092653e-01 5.883859579840518e+08
1.691329517029649e-01 5.756143242474134e+08
1.703065029252844e-01 5.630604861572617e+08
1.714881969870539e-01 5.508062355527214e+08
1.726780903884356e-01 5.389269113546084e+08
1.738762400216251e-01 5.274905260784028e+08
1.750827031735725e-01 5.165570061839702e+08
1.762975375287206e-01 5.061775567097619e+08
1.775208011717634e-01 4.963941589433985e+08
1.787525525904236e-01 4.872392080185698e+08
1.799928506782476e-01 4.787352953234865e+08
1.812417547374238e-01 4.708951384860201e+08
1.824993244816152e-01 4.637216594951400e+08
1.837656200388171e-01 4.572082092598035e+08
1.850407019542302e-01 4.513389346301655e+08
1.863246311931560e-01 4.460892816481040e+08
1.876174691439121e-01 4.414266265924699e+08
1.889192776207666e-01 4.373110242773339e+08
1.902301188668944e-01 4.336960610868890e+08
1.915500555573528e-01 4.305297984260953e+08
1.928791508020778e-01 4.277557906673742e+08
1.942174681489026e-01 4.253141603145089e+08
1.955650715865949e-01 4.231427120161825e+08
1.969220255479172e-01 4.211780662704610e+08
1.982883949127071e-01 4.193567931910372e+08
1.996642450109793e-01 4.176165265741145e+08
2.010496416260499e-01 4.158970387239959e+08
2.024446509976804e-01 4.141412570722130e+08
2.038493398252462e-01 4.122962045593912e+08
2.052637752709252e-01 4.103138470342697e+08
2.066880249629082e-01 4.081518325465788e+08
2.081221569986339e-01 4.057741093489377e+08
2.095662399480433e-01 4.031514116496761e+08
2.110203428568594e-01 4.002616046386067e+08
2.124845352498883e-01 3.970898829999931e+08
2.139588871343422e-01 3.936288199838015e+08
2.154434690031884e-01 3.898782670749945e+08
2.169383518385184e-01 3.858451073237754e+08
2.184436071149426e-01 3.815428684161986e+08
2.199593068030075e-01 3.769912045110149e+08
2.214855233726359e-01 3.722152586800787e+08
2.230223297965939e-01 3.672449204014199e+08
2.245697995539774e-01 3.621139949029501e+08
2.261280066337277e-01 3.568593031803929e+08
2.276970255381680e-01 3.515197331599257e+08
2.292769312865649e-01 3.461352636944919e+08
2.308677994187170e-01 3.407459838310081e+08
2.324697059985648e-01 3.353911300309761e+08
2.340827276178292e-01 3.301081637468387e+08
2.357069413996728e-01 3.249319109402225e+08
2.373424250023866e-01 3.198937837776452e+08
2.389892566231050e-01 3.150211028695849e+08
2.406475150015424e-01 3.103365360588760e+08
2.423172794237598e-01 3.058576669568753e+08
2.439986297259550e-01 3.015967032272018e+08
2.456916462982790e-01 2.975603310962623e+08
2.473964100886814e-01 2.937497188085455e+08
2.491130026067788e-01 2.901606678344519e+08
2.508415059277538e-01 2.867839066794394e+08
2.525820026962785e-01 2.836055182421573e+08
2.543345761304648e-01 2.806074879361722e+08
2.560993100258460e-01 2.777683563358757e+08
2.578762887593801e-01 2.750639570406680e+08
2.596655972934870e-01 2.724682178750322e+08
2.614673211801092e-01 2.699540015489252e+08
2.632815465648020e-01 2.674939605731641e+08
2.651083601908539e-01 2.650613806223497e+08
2.669478494034321e-01 2.626309867079817e+08
2.688001021537605e-01 2.601796874894371e+08
2.706652070033241e-01 2.576872348088429e+08
2.725432531281028e-01 2.551367780600631e+08
2.744343303228365e-01 2.525152962380261e+08
2.763385290053170e-01 2.498138943817803e+08
2.782559402207126e-01 2.470279555167642e+08
2.801866556459195e-01 2.441571439891232e+08
2.821307675939471e-01 2.412052611171639e+08
2.840883690183304e-01 2.381799591955854e+08
2.860595535175742e-01 2.350923248987059e+08
2.880444153396298e-01 2.319563478557777e+08
2.900430493863992e-01 2.287882944318185e+08
2.920555512182745e-01 2.256060103662694e+08
2.940820170587063e-01 2.224281787397921e+08
2.961225437988034e-01 2.192735616196329e+08
2.981772290019674e-01 2.161602545689587e+08
3.002461709085549e-01 2.131049829240749e+08
3.023294684405776e-01 2.101224673152912e+08
3.044272212064303e-01 2.072248833477780e+08
3.065395295056527e-01 2.044214367308683e+08
3.086664943337274e-01 2.017180705591338e+08
3.108082173869064e-01 1.991173160639743e+08
3.129648010670750e-01 1.966182921709117e+08
3.151363484866480e-01 1.942168528526366e+08
3.173229634734976e-01 1.919058748267166e+08
3.195247505759213e-01 1.896756718935726e+08
3.217418150676372e-01 1.875145164347742e+08
3.239742629528196e-01 1.854092435765441e+08
3.262222009711670e-01 1.833459095301791e+08
3.284857366030043e-01 1.813104728760328e+08
3.307649780744242e-01 1.792894662381712e+08
3.330600343624588e-01 1.772706260193059e+08
3.353710152002929e-01 1.752434496757002e+08
3.376980310825091e-01 1.731996533772065e+08
3.400411932703706e-01 1.711335077046585e+08
3.424006137971425e-01 1.690420350910537e+08
3.447764054734464e-01 1.669250597440220e+08
3.471686818926559e-01 1.647851084585808e+08
3.495775574363275e-01 1.626271686527645e+08
3.520031472796679e-01 1.604583177121696e+08
3.544455673970436e-01 1.582872448784820e+08
3.569049345675230e-01 1.561236930392887e+08
3.593813663804626e-01 1.539778524867845e+08
3.618749812411280e-01 1.518597416887949e+08
3.643858983763544e-01 1.497786111199479e+08
3.669142378402494e-01 1.477424051028918e+08
3.694601205199303e-01 1.457573133990064e+08
3.720236681413066e-01 1.438274390842817e+08
3.746050032748993e-01 1.419546022986648e+08
3.772042493416998e-01 1.401382911387106e+08
3.798215306190736e-01 1.383757617533458e+08
3.824569722466999e-01 1.366622801627413e+08
3.851107002325569e-01 1.349914890627024e+08
3.877828414589458e-01 1.333558745258646e+08
3.904735236885560e-01 1.317473006606118e+08
3.931828755705770e-01 1.301575754602718e+08
3.959110266468459e-01 1.285790086753792e+08
3.986581073580439e-01 1.270049228260265e+08
4.014242490499322e-01 1.254300815155096e+08
4.042095839796306e-01 1.238510048896421e+08
4.070142453219439e-01 1.222661500867561e+08
4.098383671757261e-01 1.206759443305514e+08
4.126820845702952e-01 1.190826692579640e+08
4.155455334718876e-01 1.174902063525852e+08
4.184288507901580e-01 1.159036641099630e+08
4.213321743847289e-01 1.143289169316142e+08
4.242556430717777e-01 1.127720929346590e+08
4.271993966306777e-01 1.112390522158600e+08
4.301635758106795e-01 1.097348981656011e+08
4.331483223376398e-01 1.082635619844082e+08
4.361537789208006e-01 1.068274946936612e+08
4.391800892596086e-01 1.054274920325008e+08
4.422273980505897e-01 1.040626663574245e+08
4.452958509942656e-01 1.027305669155223e+08
4.483855948021186e-01 1.014274367292277e+08
4.514967772036102e-01 1.001485819815898e+08
4.546295469532399e-01 9.888881938426770e+07
4.577840538376616e-01 9.764295957991172e+07
4.609604486828434e-01 9.640628098034541e+07
4.641588833612778e-01 9.517494905314845e+07
4.673795107992463e-01 9.394634103233483e+07
4.706224849841282e-01 9.271924500943860e+07
4.738879609717651e-01 9.149391460660903e+07
4.771760948938746e-01 9.027197482207066e+07
4.804870439655129e-01 8.905618977332240e+07
4.838209664925957e-01 8.785011740065122e+07
4.871780218794631e-01 8.665768819683373e+07
4.905583706365045e-01 8.548275333647582e+07
4.939621743878321e-01 8.432865116296944e+07
4.973895958790063e-01 8.319783929490747e+07
5.008407989848213e-01 8.209163264193726e+07
5.043159487171359e-01 8.101007597524126e+07
5.078152112327676e-01 7.995196454926150e+07
5.113387538414326e-01 7.891500925364074e+07
5.148867450137492e-01 7.789612582328737e+07
5.184593543892912e-01 7.689181277277158e+07
5.220567527846975e-01 7.589857181730801e+07
5.256791122018425e-01 7.491331906937295e+07
5.293266058360562e-01 7.393373612510832e+07
5.329994080844088e-01 7.295851739138928e+07
5.366976945540476e-01 7.198748294936159e+07
5.404216420705915e-01 7.102154342330654e+07
5.441714286865893e-01 7.006252261512740e+07
5.479472336900287e-01 6.911286257872596e+07
5.517492376129123e-01 6.817525177864057e+07
5.555776222398878e-01 6.725222771660455e+07
5.594325706169377e-01 6.634580924846396e+07
5.633142670601358e-01 6.545720997580266e+07
5.672228971644544e-01 6.458667286673254e+07
5.711586478126429e-01 6.373344901051124e+07
5.751217071841613e-01 6.289592246541392e+07
5.791122647641759e-01 6.207186150710513e+07
5.831305113526225e-01 6.125875746589334e+07
5.871766390733255e-01 6.045419876427615e+07
5.912508413831875e-01 5.965622202351864e+07
5.953533130814370e-01 5.886358536795893e+07
5.994842503189409e-01 5.807592110429636e+07
6.036438506075870e-01 5.729374414211431e+07
6.078323128297229e-01 5.651831595085155e+07
6.120498372476697e-01 5.575138777117024e+07
6.162966255132942e-01 5.499486720539001e+07
6.205728806776500e-01 5.425046560151808e+07
6.248788072006894e-01 5.351938727944278e+07
6.292146109610344e-01 5.280211466368484e+07
6.335804992658248e-01 5.209832666963840e+07
6.379766808606282e-01 5.140696392640162e+07
6.424033659394190e-01 5.072642771595754e+07
6.468607661546327e-01 5.005487471503463e+07
6.513490946272803e-01 4.939055146378928e+07
6.558685659571428e-01 4.873210463499214e+07
6.604193962330305e-01 4.807880749863109e+07
6.650018030431118e-01 4.743065902983241e+07
6.696160054853222e-01 4.678833709810100e+07
6.742622241778342e-01 4.615301637327588e+07
6.789406812696106e-01 4.552608917367145e+07
6.836516004510238e-01 4.490884770723939e+07
6.883952069645496e-01 4.430219453412435e+07
6.931717276155407e-01 4.370644243656369e+07
6.979813907830660e-01 4.312124597162606e+07
7.028244264308345e-01 4.254567849503616e+07
7.077010661181889e-01 4.197843637051050e+07
7.126115430111746e-01 4.141812349793164e+07
7.175560918936928e-01 4.086355082189162e+07
7.225349491787214e-01 4.031398171129054e+07
7.275483529196225e-01 3.976926639433189e+07
7.325965428215230e-01 3.922983460410482e+07
7.376797602527730e-01 3.869654944625682e+07
7.427982482564919e-01 3.817045925478143e+07
7.479522515621821e-01 3.765250951878895e+07
7.531420165974368e-01 3.714328723232248e+07
7.583677914997191e-01 3.664286214674840e+07
7.636298261282242e-01 3.615076482642935e+07
7.689283720758313e-01 3.566610598842629e+07
7.742636826811270e-01 3.518780435365939e+07
7.796360130405229e-01 3.471486106859694e+07
7.850456200204510e-01 3.424660585284018e+07
7.904927622696420e-01 3.378284746380807e+07
7.959777002314986e-01 3.332388742486164e+07
8.015006961565405e-01 3.287039439283216e+07
8.070620141149499e-01 3.242317641745223e+07
8.126619200091946e-01 3.198291812989279e+07
8.183006815867390e-01 3.154996049707743e+07
8.239785684528520e-01 3.112418841710358e+07
8.296958520834906e-01 3.070505911812012e+07
8.354528058382863e-01 3.029176133398773e+07
8.412497049736118e-01 2.988345458928728e+07
8.470868266557402e-01 2.947951251275038e+07
8.529644499741025e-01 2.907969250897969e+07
8.588828559546250e-01 2.868417761923317e+07
8.648423275731718e-01 2.829347807268185e+07
8.708431497690724e-01 2.790822658392624e+07
8.768856094587426e-01 2.752893735297551e+07
8.829699955494091e-01 2.715581137293451e+07
8.890965989529158e-01 2.678865494248509e+07
8.952657125996401e-01 2.642693884341325e+07
9.014776314524917e-01 2.606997576659889e+07
9.077326525210223e-01 2.571715090895280e+07
9.140310748756232e-01 2.536812102890787e+07
9.203731996618221e-01 2.502290862166336e+07
9.267593301146884e-01 2.468185694526479e+07
9.331897715733238e-01 2.434546438629888e+07
9.396648314954691e-01 2.401416318198192e+07
9.461848194722002e-01 2.368812944486065e+07
9.527500472427290e-01 2.336719933241290e+07
9.593608287093147e-01 2.305092388604441e+07
9.660174799522646e-01 2.273873882341841e+07
9.727203192450538e-01 2.243017816216616e+07
9.794696670695395e-01 2.212504205046137e+07
9.862658461312821e-01 2.182344828557831e+07
9.931091813749801e-01 2.152574665181695e+07
1.000000000000000e+00 2.123233473630658e+07
