<X> <Y>
4.738879609717651e-03 2.495898946598617e+11
4.771760948938746e-03 2.495473583584099e+11
4.804870439655129e-03 2.495042364907642e+11
4.838209664925958e-03 2.494605210915127e+11
4.871780218794631e-03 2.494162040895756e+11
4.905583706365045e-03 2.493712773068790e+11
4.939621743878321e-03 2.493257324570147e+11
4.973895958790063e-03 2.492795611438850e+11
5.008407989848212e-03 2.492327548603337e+11
5.043159487171359e-03 2.491853049867611e+11
5.078152112327670e-03 2.491372027897253e+11
5.113387538414326e-03 2.490884394205280e+11
5.148867450137492e-03 2.490390059137858e+11
5.184593543892913e-03 2.489888931859858e+11
5.220567527846975e-03 2.489380920340266e+11
5.256791122018419e-03 2.488865931337437e+11
5.293266058360562e-03 2.488343870384201e+11
5.329994080844088e-03 2.487814641772808e+11
5.366976945540477e-03 2.487278148539725e+11
5.404216420705915e-03 2.486734292450279e+11
5.441714286865887e-03 2.486182973983136e+11
5.479472336900287e-03 2.485624092314633e+11
5.517492376129128e-03 2.485057545302947e+11
5.555776222398878e-03 2.484483229472113e+11
5.594325706169377e-03 2.483901039995876e+11
5.633142670601352e-03 2.483310870681393e+11
5.672228971644543e-03 2.482712613952770e+11
5.711586478126435e-03 2.482106160834447e+11
5.751217071841614e-03 2.481491400934414e+11
5.791122647641758e-03 2.480868222427280e+11
5.831305113526219e-03 2.480236512037170e+11
5.871766390733255e-03 2.479596155020470e+11
5.912508413831881e-03 2.478947035148408e+11
5.953533130814370e-03 2.478289034689481e+11
5.994842503189409e-03 2.477622034391711e+11
6.036438506075864e-03 2.476945913464752e+11
6.078323128297230e-03 2.476260549561829e+11
6.120498372476703e-03 2.475565818761526e+11
6.162966255132942e-03 2.474861595549401e+11
6.205728806776500e-03 2.474147752799458e+11
6.248788072006888e-03 2.473424161755447e+11
6.292146109610344e-03 2.472690692012011e+11
6.335804992658254e-03 2.471947211495676e+11
6.379766808606282e-03 2.471193586445682e+11
6.424033659394191e-03 2.470429681394658e+11
6.468607661546328e-03 2.469655359149138e+11
6.513490946272803e-03 2.468870480769928e+11
6.558685659571436e-03 2.468074905552314e+11
6.604193962330305e-03 2.467268491006120e+11
6.650018030431118e-03 2.466451092835612e+11
6.696160054853222e-03 2.465622564919250e+11
6.742622241778342e-03 2.464782759289297e+11
6.789406812696112e-03 2.463931526111270e+11
6.836516004510238e-03 2.463068713663256e+11
6.883952069645496e-03 2.462194168315073e+11
6.931717276155407e-03 2.461307734507298e+11
6.979813907830660e-03 2.460409254730141e+11
7.028244264308352e-03 2.459498569502197e+11
7.077010661181890e-03 2.458575517349042e+11
7.126115430111745e-03 2.457639934781714e+11
7.175560918936928e-03 2.456691656275044e+11
7.225349491787214e-03 2.455730514245871e+11
7.275483529196233e-03 2.454756339031122e+11
7.325965428215230e-03 2.453768958865773e+11
7.376797602527731e-03 2.452768199860685e+11
7.427982482564918e-03 2.451753885980325e+11
7.479522515621821e-03 2.450725839020375e+11
7.531420165974375e-03 2.449683878585221e+11
7.583677914997190e-03 2.448627822065347e+11
7.636298261282242e-03 2.447557484614616e+11
7.689283720758313e-03 2.446472679127459e+11
7.742636826811269e-03 2.445373216215965e+11
7.796360130405237e-03 2.444258904186878e+11
7.850456200204510e-03 2.443129549018518e+11
7.904927622696420e-03 2.441984954337612e+11
7.959777002314986e-03 2.440824921396054e+11
8.015006961565405e-03 2.439649249047590e+11
8.070620141149508e-03 2.438457733724447e+11
8.126619200091946e-03 2.437250169413894e+11
8.183006815867389e-03 2.436026347634757e+11
8.239785684528520e-03 2.434786057413878e+11
8.296958520834907e-03 2.433529085262553e+11
8.354528058382871e-03 2.432255215152911e+11
8.412497049736118e-03 2.430964228494289e+11
8.470868266557402e-03 2.429655904109577e+11
8.529644499741026e-03 2.428330018211556e+11
8.588828559546249e-03 2.426986344379233e+11
8.648423275731726e-03 2.425624653534180e+11
8.708431497690725e-03 2.424244713916888e+11
8.768856094587427e-03 2.422846291063142e+11
8.829699955494092e-03 2.421429147780436e+11
8.890965989529159e-03 2.419993044124417e+11
8.952657125996400e-03 2.418537737375392e+11
9.014776314524917e-03 2.417062982014893e+11
9.077326525210224e-03 2.415568529702314e+11
9.140310748756233e-03 2.414054129251634e+11
9.203731996618222e-03 2.412519526608233e+11
9.267593301146883e-03 2.410964464825819e+11
9.331897715733239e-03 2.409388684043471e+11
9.396648314954691e-03 2.407791921462817e+11
9.461848194722003e-03 2.406173911325354e+11
9.527500472427290e-03 2.404534384889933e+11
9.593608287093146e-03 2.402873070410411e+11
9.660174799522647e-03 2.401189693113494e+11
9.727203192450537e-03 2.399483975176780e+11
9.794696670695395e-03 2.397755635707024e+11
9.862658461312821e-03 2.396004390718635e+11
9.931091813749801e-03 2.394229953112420e+11
1.000000000000000e-02 2.392432032654605e+11
1.006938631476028e-02 2.390610335956126e+11
1.013925407558815e-02 2.388764566452241e+11
1.020960662306047e-02 2.386894424382451e+11
1.028044732093309e-02 2.384999606770767e+11
1.035177955630176e-02 2.383079807406336e+11
1.042360673976402e-02 2.381134716824450e+11
1.049593230558228e-02 2.379164022287961e+11
1.056875971184804e-02 2.377167407769110e+11
1.064209244064724e-02 2.375144553931814e+11
1.071593399822671e-02 2.373095138114417e+11
1.079028791516184e-02 2.371018834312934e+11
1.086515774652538e-02 2.368915313164810e+11
1.094054707205742e-02 2.366784241933235e+11
1.101645949633656e-02 2.364625284492009e+11
1.109289864895223e-02 2.362438101311015e+11
1.116986818467823e-02 2.360222349442312e+11
1.124737178364752e-02 2.357977682506877e+11
1.132541315152811e-02 2.355703750682023e+11
1.140399601970032e-02 2.353400200689537e+11
1.148312414543511e-02 2.351066675784547e+11
1.156280131207376e-02 2.348702815745164e+11
1.164303132920877e-02 2.346308256862929e+11
1.172381803286598e-02 2.343882631934094e+11
1.180516528568805e-02 2.341425570251771e+11
1.188707697711903e-02 2.338936697598996e+11
1.196955702359043e-02 2.336415636242722e+11
1.205260936870843e-02 2.333862004928795e+11
1.213623798344241e-02 2.331275418877946e+11
1.222044686631488e-02 2.328655489782837e+11
1.230524004359262e-02 2.326001825806200e+11
1.239062156947916e-02 2.323314031580108e+11
1.247659552630870e-02 2.320591708206428e+11
1.256316602474121e-02 2.317834453258483e+11
1.265033720395903e-02 2.315041860783994e+11
1.273811323186478e-02 2.312213521309301e+11
1.282649830528061e-02 2.309349021844974e+11
1.291549665014884e-02 2.306447945892788e+11
1.300511252173409e-02 2.303509873454177e+11
1.309535020482667e-02 2.300534381040163e+11
1.318621401394749e-02 2.297521041682851e+11
1.327770829355430e-02 2.294469424948512e+11
1.336983741824947e-02 2.291379096952328e+11
1.346260579298910e-02 2.288249620374839e+11
1.355601785329368e-02 2.285080554480157e+11
1.365007806546014e-02 2.281871455135989e+11
1.374479092677537e-02 2.278621874835560e+11
1.384016096573132e-02 2.275331362721445e+11
1.393619274224143e-02 2.271999464611418e+11
1.403289084785873e-02 2.268625723026349e+11
1.413025990599534e-02 2.265209677220231e+11
1.422830457214353e-02 2.261750863212385e+11
1.432702953409831e-02 2.258248813821924e+11
1.442643951218158e-02 2.254703058704532e+11
1.452653925946780e-02 2.251113124391632e+11
1.462733356201130e-02 2.247478534332012e+11
1.472882723907503e-02 2.243798808935980e+11
1.483102514336104e-02 2.240073465622120e+11
1.493393216124252e-02 2.236302018866723e+11
1.503755321299738e-02 2.232483980255971e+11
1.514189325304352e-02 2.228618858540951e+11
1.524695727017574e-02 2.224706159695568e+11
1.535275028780423e-02 2.220745386977452e+11
1.545927736419478e-02 2.216736040991931e+11
1.556654359271061e-02 2.212677619759150e+11
1.567455410205595e-02 2.208569618784428e+11
1.578331405652117e-02 2.204411531131939e+11
1.589282865622978e-02 2.200202847501789e+11
1.600310313738701e-02 2.195943056310596e+11
1.611414277253019e-02 2.191631643775656e+11
1.622595287078087e-02 2.187268094002782e+11
1.633853877809861e-02 2.182851889077909e+11
1.645190587753663e-02 2.178382509162570e+11
1.656605958949914e-02 2.173859432593326e+11
1.668100537200059e-02 2.169282135985246e+11
1.679674872092653e-02 2.164650094339550e+11
1.691329517029648e-02 2.159962781155495e+11
1.703065029252844e-02 2.155219668546625e+11
1.714881969870540e-02 2.150420227361465e+11
1.726780903884356e-02 2.145563927308776e+11
1.738762400216250e-02 2.140650237087482e+11
1.750827031735724e-02 2.135678624521348e+11
1.762975375287206e-02 2.130648556698554e+11
1.775208011717635e-02 2.125559500116227e+11
1.787525525904235e-02 2.120410920830090e+11
1.799928506782476e-02 2.115202284609289e+11
1.812417547374237e-02 2.109933057096547e+11
1.824993244816153e-02 2.104602703973735e+11
1.837656200388171e-02 2.099210691132982e+11
1.850407019542302e-02 2.093756484853422e+11
1.863246311931560e-02 2.088239551983726e+11
1.876174691439120e-02 2.082659360130482e+11
1.889192776207666e-02 2.077015377852592e+11
1.902301188668945e-02 2.071307074861761e+11
1.915500555573528e-02 2.065533922229207e+11
1.928791508020778e-02 2.059695392598721e+11
1.942174681489026e-02 2.053790960406167e+11
1.955650715865949e-02 2.047820102105560e+11
1.969220255479173e-02 2.041782296401826e+11
1.982883949127071e-02 2.035677024490364e+11
1.996642450109793e-02 2.029503770303524e+11
2.010496416260498e-02 2.023262020764113e+11
2.024446509976804e-02 2.016951266046050e+11
2.038493398252463e-02 2.010570999842274e+11
2.052637752709252e-02 2.004120719640027e+11
2.066880249629082e-02 1.997599927003615e+11
2.081221569986338e-02 1.991008127864758e+11
2.095662399480433e-02 1.984344832820645e+11
2.110203428568596e-02 1.977609557439792e+11
2.124845352498883e-02 1.970801822575805e+11
2.139588871343422e-02 1.963921154689170e+11
2.154434690031883e-02 1.956967086177139e+11
2.169383518385185e-02 1.949939155711842e+11
2.184436071149427e-02 1.942836908586700e+11
2.199593068030075e-02 1.935659897071233e+11
2.214855233726359e-02 1.928407680774358e+11
2.230223297965938e-02 1.921079827016259e+11
2.245697995539774e-02 1.913675911208913e+11
2.261280066337278e-02 1.906195517245337e+11
2.276970255381680e-02 1.898638237897647e+11
2.292769312865650e-02 1.891003675223982e+11
2.308677994187169e-02 1.883291440984365e+11
2.324697059985648e-02 1.875501157065546e+11
2.340827276178293e-02 1.867632455914900e+11
2.357069413996728e-02 1.859684980983399e+11
2.373424250023868e-02 1.851658387177717e+11
2.389892566231049e-02 1.843552341321485e+11
2.406475150015424e-02 1.835366522625737e+11
2.423172794237599e-02 1.827100623168545e+11
2.439986297259550e-02 1.818754348383864e+11
2.456916462982791e-02 1.810327417559582e+11
2.473964100886813e-02 1.801819564344765e+11
2.491130026067789e-02 1.793230537266080e+11
2.508415059277540e-02 1.784560100253363e+11
2.525820026962785e-02 1.775808033174298e+11
2.543345761304650e-02 1.766974132378150e+11
2.560993100258458e-02 1.758058211248492e+11
2.578762887593801e-02 1.749060100764848e+11
2.596655972934871e-02 1.739979650073171e+11
2.614673211801092e-02 1.730816727065052e+11
2.632815465648021e-02 1.721571218965531e+11
2.651083601908538e-02 1.712243032929413e+11
2.669478494034321e-02 1.702832096645900e+11
2.688001021537606e-02 1.693338358951422e+11
2.706652070033241e-02 1.683761790450462e+11
2.725432531281029e-02 1.674102384144182e+11
2.744343303228364e-02 1.664360156066656e+11
2.763385290053170e-02 1.654535145928451e+11
2.782559402207124e-02 1.644627417767346e+11
2.801866556459195e-02 1.634637060605872e+11
2.821307675939472e-02 1.624564189115418e+11
2.840883690183302e-02 1.614408944286578e+11
2.860595535175742e-02 1.604171494105400e+11
2.880444153396296e-02 1.593852034235198e+11
2.900430493863992e-02 1.583450788703526e+11
2.920555512182747e-02 1.572968010593916e+11
2.940820170587062e-02 1.562403982741961e+11
2.961225437988034e-02 1.551759018435273e+11
2.981772290019672e-02 1.541033462116838e+11
3.002461709085549e-02 1.530227690091262e+11
3.023294684405778e-02 1.519342111233368e+11
3.044272212064303e-02 1.508377167698568e+11
3.065395295056527e-02 1.497333335634431e+11
3.086664943337273e-02 1.486211125892797e+11
3.108082173869064e-02 1.475011084741805e+11
3.129648010670752e-02 1.463733794577118e+11
3.151363484866479e-02 1.452379874631637e+11
3.173229634734976e-02 1.440949981682939e+11
3.195247505759212e-02 1.429444810757663e+11
3.217418150676372e-02 1.417865095831989e+11
3.239742629528197e-02 1.406211610527380e+11
3.262222009711670e-02 1.394485168800670e+11
3.284857366030044e-02 1.382686625627561e+11
3.307649780744241e-02 1.370816877678573e+11
3.330600343624589e-02 1.358876863986424e+11
3.353710152002930e-02 1.346867566603792e+11
3.376980310825092e-02 1.334790011250378e+11
3.400411932703706e-02 1.322645267948140e+11
3.424006137971424e-02 1.310434451643523e+11
3.447764054734464e-02 1.298158722815498e+11
3.471686818926562e-02 1.285819288068146e+11
3.495775574363275e-02 1.273417400706503e+11
3.520031472796679e-02 1.260954361294346e+11
3.544455673970433e-02 1.248431518192542e+11
3.569049345675230e-02 1.235850268076559e+11
3.593813663804628e-02 1.223212056431683e+11
3.618749812411280e-02 1.210518378024458e+11
3.643858983763545e-02 1.197770777348811e+11
3.669142378402492e-02 1.184970849045301e+11
3.694601205199302e-02 1.172120238291881e+11
3.720236681413068e-02 1.159220641164526e+11
3.746050032748993e-02 1.146273804966041e+11
3.772042493416997e-02 1.133281528521336e+11
3.798215306190734e-02 1.120245662437395e+11
3.824569722466999e-02 1.107168109326181e+11
3.851107002325571e-02 1.094050823988605e+11
3.877828414589457e-02 1.080895813557755e+11
3.904735236885560e-02 1.067705137599456e+11
3.931828755705769e-02 1.054480908168273e+11
3.959110266468459e-02 1.041225289817015e+11
3.986581073580441e-02 1.027940499557760e+11
4.014242490499322e-02 1.014628806772433e+11
4.042095839796308e-02 1.001292533070928e+11
4.070142453219436e-02 9.879340520947386e+10
4.098383671757262e-02 9.745557892640869e+10
4.126820845702954e-02 9.611602214664934e+10
4.155455334718875e-02 9.477498766847342e+10
4.184288507901582e-02 9.343273335621391e+10
4.213321743847287e-02 9.208952209031813e+10
4.242556430717777e-02 9.074562171072989e+10
4.271993966306779e-02 8.940130495339336e+10
4.301635758106795e-02 8.805684937967410e+10
4.331483223376401e-02 8.671253729849889e+10
4.361537789208003e-02 8.536865568101579e+10
4.391800892596086e-02 8.402549606757976e+10
4.422273980505900e-02 8.268335446687405e+10
4.452958509942655e-02 8.134253124697914e+10
4.483855948021188e-02 8.000333101820828e+10
4.514967772036100e-02 7.866606250753389e+10
4.546295469532399e-02 7.733103842443384e+10
4.577840538376619e-02 7.599857531799641e+10
4.609604486828434e-02 7.466899342512758e+10
4.641588833612779e-02 7.334261650971472e+10
4.673795107992461e-02 7.201977169261041e+10
4.706224849841281e-02 7.070078927230841e+10
4.738879609717653e-02 6.938600253619829e+10
4.771760948938746e-02 6.807574756229292e+10
4.804870439655132e-02 6.677036301134075e+10
4.838209664925955e-02 6.547018990924476e+10
4.871780218794631e-02 6.417557141972728e+10
4.905583706365048e-02 6.288685260719608e+10
4.939621743878321e-02 6.160438018978157e+10
4.973895958790065e-02 6.032850228253596e+10
5.008407989848210e-02 5.905956813080240e+10
5.043159487171359e-02 5.779792783378327e+10
5.078152112327673e-02 5.654393205835822e+10
5.113387538414326e-02 5.529793174322325e+10
5.148867450137495e-02 5.406027779344796e+10
5.184593543892910e-02 5.283132076557127e+10
5.220567527846975e-02 5.161141054338162e+10
5.256791122018422e-02 5.040089600455566e+10
5.293266058360561e-02 4.920012467835504e+10
5.329994080844090e-02 4.800944239461308e+10
5.366976945540476e-02 4.682919292426967e+10
5.404216420705915e-02 4.565971761174716e+10
5.441714286865890e-02 4.450135499948901e+10
5.479472336900287e-02 4.335444044501905e+10
5.517492376129126e-02 4.221930573091035e+10
5.555776222398878e-02 4.109627866808955e+10
5.594325706169378e-02 3.998568269293762e+10
5.633142670601355e-02 3.888783645868386e+10
5.672228971644543e-02 3.780305342162884e+10
5.711586478126432e-02 3.673164142276675e+10
5.751217071841613e-02 3.567390226541962e+10
5.791122647641758e-02 3.463013128953148e+10
5.831305113526222e-02 3.360061694331104e+10
5.871766390733255e-02 3.258564035295138e+10
5.912508413831878e-02 3.158547489119212e+10
5.953533130814370e-02 3.060038574553165e+10
5.994842503189409e-02 2.963062948693423e+10
6.036438506075867e-02 2.867645363991586e+10
6.078323128297230e-02 2.773809625493250e+10
6.120498372476699e-02 2.681578548402911e+10
6.162966255132942e-02 2.590973916074774e+10
6.205728806776500e-02 2.502016438532640e+10
6.248788072006891e-02 2.414725711625546e+10
6.292146109610344e-02 2.329120176929281e+10
6.335804992658250e-02 2.245217082506727e+10
6.379766808606283e-02 2.163032444643200e+10
6.424033659394190e-02 2.082581010675562e+10
6.468607661546324e-02 2.003876223036291e+10
6.513490946272803e-02 1.926930184636123e+10
6.558685659571432e-02 1.851753625710508e+10
6.604193962330306e-02 1.778355872256994e+10
6.650018030431118e-02 1.706744816191746e+10
6.696160054853219e-02 1.636926887354304e+10
6.742622241778343e-02 1.568907027490300e+10
6.789406812696110e-02 1.502688666341617e+10
6.836516004510239e-02 1.438273699973347e+10
6.883952069645496e-02 1.375662471465826e+10
6.931717276155404e-02 1.314853754098610e+10
6.979813907830661e-02 1.255844737151395e+10
7.028244264308349e-02 1.198631014444169e+10
7.077010661181890e-02 1.143206575735859e+10
7.126115430111746e-02 1.089563801096985e+10
7.175560918936924e-02 1.037693458367263e+10
7.225349491787214e-02 9.875847038042337e+09
7.275483529196229e-02 9.392250860229858e+09
7.325965428215230e-02 8.926005533207121e+09
7.376797602527735e-02 8.476954644725378e+09
7.427982482564914e-02 8.044926030771535e+09
7.479522515621821e-02 7.629731955219858e+09
7.531420165974372e-02 7.231169326283231e+09
7.583677914997190e-02 6.849019950263910e+09
7.636298261282246e-02 6.483050822995569e+09
7.689283720758310e-02 6.133014459249962e+09
7.742636826811269e-02 5.798649260256673e+09
7.796360130405233e-02 5.479679919352829e+09
7.850456200204509e-02 5.175817865639340e+09
7.904927622696424e-02 4.886761745374564e+09
7.959777002314981e-02 4.612197940683599e+09
